date,category,region,store_size,month,day_of_week,is_weekend,promotion,footfall,avg_basket,discount_pct,sales
2024-01-01,Clothing,West,Medium,1,0,0,0,15,10.27,4.2,172.82
2024-01-02,Home & Garden,North,Large,1,1,0,0,74,9.28,2.4,696.92
2024-01-03,Sports,East,Large,1,2,0,1,68,10.32,18.8,731.91
2024-01-04,Electronics,East,Medium,1,3,0,0,79,13.0,18.6,796.33
2024-01-05,Home & Garden,North,Medium,1,4,0,1,44,10.64,20.0,492.4
2024-01-06,Groceries,East,Small,1,5,1,0,78,11.77,21.8,751.38
2024-01-07,Clothing,East,Small,1,6,1,0,38,7.93,3.7,322.48
2024-01-08,Electronics,Central,Small,1,0,0,1,61,8.79,7.0,601.78
2024-01-09,Sports,East,Large,1,1,0,0,62,9.78,10.4,583.41
2024-01-10,Groceries,Central,Small,1,2,0,1,74,11.41,19.0,826.07
2024-01-11,Electronics,South,Medium,1,3,0,0,70,8.47,11.7,548.04
2024-01-12,Groceries,West,Small,1,4,0,1,108,7.87,24.2,853.11
2024-01-13,Home & Garden,West,Small,1,5,1,1,31,11.72,8.2,417.42
2024-01-14,Electronics,South,Medium,1,6,1,1,101,12.16,27.5,976.93
2024-01-15,Clothing,East,Medium,1,0,0,1,53,11.01,0.8,705.26
2024-01-16,Clothing,South,Large,1,1,0,1,50,9.96,21.4,503.15
2024-01-17,Sports,Central,Medium,1,2,0,1,63,7.74,21.0,617.64
2024-01-18,Sports,West,Medium,1,3,0,1,64,9.73,18.8,658.52
2024-01-19,Groceries,West,Large,1,4,0,0,67,10.35,14.6,614.59
2024-01-20,Clothing,West,Large,1,5,1,1,43,12.46,6.9,547.49
2024-01-21,Sports,East,Medium,1,6,1,1,45,12.06,10.3,599.53
2024-01-22,Clothing,West,Medium,1,0,0,0,55,7.62,28.1,338.1
2024-01-23,Sports,Central,Medium,1,1,0,0,17,10.32,25.3,144.43
2024-01-24,Sports,West,Large,1,2,0,1,43,9.09,7.9,434.96
2024-01-25,Clothing,West,Small,1,3,0,1,36,11.84,23.3,379.72
2024-01-26,Clothing,South,Large,1,4,0,0,65,10.31,19.7,513.65
2024-01-27,Electronics,North,Medium,1,5,1,1,60,7.81,14.8,609.91
2024-01-28,Home & Garden,North,Small,1,6,1,0,43,9.12,19.2,313.44
2024-01-29,Groceries,North,Small,1,0,0,0,34,9.68,5.7,310.88
2024-01-30,Electronics,Central,Small,1,1,0,1,35,12.24,26.8,451.95
2024-01-31,Home & Garden,South,Large,1,2,0,0,94,8.61,14.3,679.29
2024-02-01,Electronics,North,Small,2,3,0,0,59,11.35,12.1,573.96
2024-02-02,Home & Garden,North,Small,2,4,0,1,51,10.07,13.8,525.14
2024-02-03,Home & Garden,South,Medium,2,5,1,0,64,10.48,1.0,690.07
2024-02-04,Home & Garden,West,Small,2,6,1,0,31,8.68,12.0,251.8
2024-02-05,Electronics,Central,Medium,2,0,0,0,105,10.54,24.1,849.09
2024-02-06,Home & Garden,East,Large,2,1,0,1,111,10.64,12.5,1185.11
2024-02-07,Sports,South,Medium,2,2,0,0,106,7.49,8.9,809.81
2024-02-08,Sports,West,Small,2,3,0,1,25,10.93,7.4,342.29
2024-02-09,Clothing,East,Small,2,4,0,0,37,10.89,0.3,377.33
2024-02-10,Electronics,East,Medium,2,5,1,1,143,8.88,21.9,1196.67
2024-02-11,Clothing,East,Medium,2,6,1,0,51,10.97,11.9,463.12
2024-02-12,Groceries,North,Large,2,0,0,0,179,9.4,29.4,1170.77
2024-02-13,Clothing,North,Small,2,1,0,1,23,9.94,19.2,330.52
2024-02-14,Electronics,West,Medium,2,2,0,1,56,8.8,25.1,500.07
2024-02-15,Home & Garden,West,Large,2,3,0,1,107,9.54,23.8,862.5
2024-02-16,Clothing,North,Medium,2,4,0,0,39,11.66,16.5,372.03
2024-02-17,Electronics,North,Medium,2,5,1,0,85,10.2,9.3,765.19
2024-02-18,Groceries,West,Large,2,6,1,0,132,10.81,17.8,1250.83
2024-02-19,Groceries,Central,Medium,2,0,0,1,126,9.21,26.7,991.7
2024-02-20,Clothing,West,Large,2,1,0,0,77,8.77,18.1,565.4
2024-02-21,Electronics,East,Medium,2,2,0,1,147,9.86,2.6,1485.21
2024-02-22,Groceries,North,Large,2,3,0,1,180,9.12,20.2,1404.21
2024-02-23,Home & Garden,South,Small,2,4,0,1,112,8.63,2.8,982.01
2024-02-24,Home & Garden,Central,Medium,2,5,1,0,79,8.77,7.4,645.57
2024-02-25,Electronics,Central,Large,2,6,1,1,101,12.49,0.5,1285.08
2024-02-26,Sports,Central,Medium,2,0,0,1,46,10.27,13.5,575.05
2024-02-27,Groceries,Central,Medium,2,1,0,0,170,9.16,6.0,1384.94
2024-02-28,Electronics,West,Large,2,2,0,0,93,11.04,21.3,897.01
2024-02-29,Electronics,Central,Medium,2,3,0,0,96,9.58,7.7,829.43
2024-03-01,Sports,West,Small,3,4,0,1,21,11.92,12.1,307.94
2024-03-02,Groceries,East,Small,3,5,1,1,146,11.1,10.7,1508.61
2024-03-03,Home & Garden,East,Medium,3,6,1,0,107,12.44,12.0,1092.46
2024-03-04,Groceries,East,Large,3,0,0,0,298,8.95,15.8,2152.97
2024-03-05,Groceries,West,Small,3,1,0,0,73,9.38,14.6,560.43
2024-03-06,Clothing,South,Small,3,2,0,0,60,10.73,5.4,573.03
2024-03-07,Electronics,West,Medium,3,3,0,1,138,8.61,11.6,1164.51
2024-03-08,Groceries,West,Large,3,4,0,1,240,8.57,3.2,2169.36
2024-03-09,Groceries,West,Small,3,5,1,1,89,8.81,13.8,774.23
2024-03-10,Groceries,Central,Large,3,6,1,1,206,10.16,9.9,2155.69
2024-03-11,Sports,North,Large,3,0,0,0,78,9.64,0.1,739.87
2024-03-12,Sports,Central,Medium,3,1,0,1,47,9.84,21.7,465.15
2024-03-13,Clothing,North,Small,3,2,0,0,26,11.3,24.7,247.19
2024-03-14,Groceries,East,Large,3,3,0,1,216,10.55,24.3,1835.45
2024-03-15,Groceries,South,Medium,3,4,0,0,204,9.06,22.6,1425.19
2024-03-16,Electronics,Central,Small,3,5,1,1,71,9.32,13.7,622.26
2024-03-17,Clothing,East,Medium,3,6,1,1,56,10.53,17.6,592.55
2024-03-18,Electronics,West,Small,3,0,0,0,114,8.91,0.2,998.5
2024-03-19,Electronics,North,Large,3,1,0,1,88,9.17,14.4,779.22
2024-03-20,Groceries,South,Large,3,2,0,1,264,10.05,17.6,2199.65
2024-03-21,Sports,South,Medium,3,3,0,1,58,8.87,12.7,554.64
2024-03-22,Sports,West,Medium,3,4,0,1,58,10.58,18.9,531.59
2024-03-23,Groceries,Central,Medium,3,5,1,0,218,9.05,3.4,1894.4
2024-03-24,Home & Garden,South,Small,3,6,1,1,113,8.42,11.6,980.51
2024-03-25,Clothing,Central,Medium,3,0,0,0,42,13.11,28.0,374.39
2024-03-26,Home & Garden,East,Small,3,1,0,0,44,9.87,5.3,425.43
2024-03-27,Sports,Central,Large,3,2,0,0,103,10.08,4.9,919.68
2024-03-28,Home & Garden,South,Medium,3,3,0,1,61,10.46,6.6,777.59
2024-03-29,Home & Garden,Central,Medium,3,4,0,0,99,9.11,6.6,849.0
2024-03-30,Groceries,West,Large,3,5,1,0,228,10.74,23.4,1920.97
2024-03-31,Sports,South,Small,3,6,1,1,42,12.37,23.3,581.21
2024-04-01,Groceries,Central,Medium,4,0,0,0,246,9.03,17.5,1694.04
2024-04-02,Sports,Central,Medium,4,1,0,1,49,10.73,8.7,656.11
2024-04-03,Sports,West,Medium,4,2,0,0,62,8.23,8.2,519.06
2024-04-04,Electronics,Central,Medium,4,3,0,0,88,10.56,17.8,755.11
2024-04-05,Electronics,East,Small,4,4,0,0,96,9.93,26.0,660.46
2024-04-06,Clothing,East,Medium,4,5,1,0,68,8.03,25.9,421.51
2024-04-07,Electronics,West,Large,4,6,1,1,212,8.95,9.0,1855.44
2024-04-08,Clothing,North,Large,4,0,0,0,107,9.99,14.4,929.06
2024-04-09,Electronics,South,Medium,4,1,0,1,97,10.73,16.1,1100.92
2024-04-10,Sports,East,Small,4,2,0,1,45,9.4,11.7,610.2
2024-04-11,Clothing,West,Small,4,3,0,1,59,9.37,27.6,498.15
2024-04-12,Clothing,Central,Medium,4,4,0,0,63,10.09,21.2,500.38
2024-04-13,Groceries,South,Large,4,5,1,0,303,10.37,15.6,2910.08
2024-04-14,Electronics,West,Large,4,6,1,1,80,10.16,4.6,971.72
2024-04-15,Clothing,North,Large,4,0,0,0,81,10.06,20.5,661.85
2024-04-16,Clothing,Central,Small,4,1,0,1,51,12.44,17.5,585.62
2024-04-17,Home & Garden,East,Medium,4,2,0,1,95,8.84,8.8,844.21
2024-04-18,Home & Garden,South,Small,4,3,0,1,44,10.31,13.9,473.75
2024-04-19,Groceries,Central,Small,4,4,0,1,167,10.2,18.9,1448.42
2024-04-20,Clothing,West,Small,4,5,1,0,52,9.01,23.5,393.01
2024-04-21,Home & Garden,East,Small,4,6,1,0,52,10.22,29.5,412.6
2024-04-22,Home & Garden,South,Small,4,0,0,0,57,11.06,19.7,485.79
2024-04-23,Clothing,West,Medium,4,1,0,1,30,9.79,12.1,334.39
2024-04-24,Sports,East,Large,4,2,0,0,60,7.63,19.8,410.8
2024-04-25,Clothing,West,Small,4,3,0,1,38,11.34,11.7,510.59
2024-04-26,Sports,South,Small,4,4,0,0,43,8.38,3.6,378.8
2024-04-27,Home & Garden,Central,Large,4,5,1,1,139,8.71,0.9,1334.85
2024-04-28,Electronics,Central,Large,4,6,1,0,133,11.33,5.8,1520.45
2024-04-29,Home & Garden,West,Small,4,0,0,0,73,9.62,24.6,500.52
2024-04-30,Home & Garden,South,Medium,4,1,0,1,78,9.69,19.3,779.48
2024-05-01,Clothing,East,Small,5,2,0,0,45,10.52,12.6,420.29
2024-05-02,Sports,South,Small,5,3,0,1,61,10.74,30.0,533.28
2024-05-03,Groceries,West,Medium,5,4,0,1,170,10.44,7.0,1714.8
2024-05-04,Groceries,Central,Small,5,5,1,1,60,9.61,6.7,715.28
2024-05-05,Clothing,West,Large,5,6,1,1,128,9.22,7.9,1122.21
2024-05-06,Electronics,East,Medium,5,0,0,0,102,12.17,22.0,895.48
2024-05-07,Groceries,North,Small,5,1,0,1,151,7.98,8.3,1372.23
2024-05-08,Groceries,West,Medium,5,2,0,1,119,12.73,0.5,1643.75
2024-05-09,Electronics,Central,Medium,5,3,0,1,135,9.31,17.3,1154.48
2024-05-10,Clothing,West,Small,5,4,0,1,55,10.41,15.3,568.5
2024-05-11,Clothing,North,Small,5,5,1,0,31,8.84,10.4,252.1
2024-05-12,Electronics,East,Large,5,6,1,1,232,9.19,27.7,1572.58
2024-05-13,Home & Garden,South,Large,5,0,0,1,131,7.92,8.7,1105.39
2024-05-14,Electronics,South,Medium,5,1,0,1,142,11.77,19.4,1542.06
2024-05-15,Electronics,South,Large,5,2,0,0,134,10.5,28.4,1049.62
2024-05-16,Sports,East,Small,5,3,0,1,36,11.16,13.6,463.13
2024-05-17,Groceries,South,Large,5,4,0,1,148,11.25,25.0,1303.42
2024-05-18,Home & Garden,West,Large,5,5,1,0,124,11.99,2.1,1489.42
2024-05-19,Clothing,East,Medium,5,6,1,0,40,9.18,8.7,346.6
2024-05-20,Sports,North,Medium,5,0,0,0,50,9.51,11.9,423.68
2024-05-21,Sports,East,Small,5,1,0,0,24,9.28,13.9,190.05
2024-05-22,Sports,West,Large,5,2,0,0,94,9.9,21.5,797.38
2024-05-23,Sports,East,Small,5,3,0,1,64,8.4,17.9,517.66
2024-05-24,Groceries,West,Small,5,4,0,1,84,9.55,16.5,750.01
2024-05-25,Home & Garden,North,Large,5,5,1,0,80,12.27,10.7,895.69
2024-05-26,Sports,North,Large,5,6,1,0,89,11.31,3.5,969.61
2024-05-27,Electronics,West,Small,5,0,0,1,81,8.28,7.0,865.52
2024-05-28,Home & Garden,Central,Large,5,1,0,1,129,11.88,12.5,1314.2
2024-05-29,Home & Garden,West,Medium,5,2,0,0,91,9.89,8.0,886.35
2024-05-30,Groceries,East,Small,5,3,0,1,92,9.23,20.6,826.13
2024-05-31,Clothing,West,Small,5,4,0,1,45,9.53,16.0,442.96
2024-06-01,Electronics,East,Small,6,5,1,0,51,12.76,1.8,619.06
2024-06-02,Sports,North,Medium,6,6,1,1,28,9.35,19.0,327.73
2024-06-03,Home & Garden,West,Medium,6,0,0,1,79,10.0,22.2,765.74
2024-06-04,Home & Garden,South,Small,6,1,0,0,66,9.04,7.8,616.72
2024-06-05,Clothing,Central,Small,6,2,0,0,14,9.37,4.8,121.96
2024-06-06,Clothing,South,Large,6,3,0,1,113,10.71,6.0,1150.7
2024-06-07,Home & Garden,West,Small,6,4,0,1,51,8.48,18.8,550.68
2024-06-08,Electronics,East,Large,6,5,1,0,188,7.49,22.9,1209.27
2024-06-09,Groceries,West,Small,6,6,1,1,117,9.67,6.2,1219.57
2024-06-10,Groceries,North,Small,6,0,0,0,59,11.24,5.0,592.92
2024-06-11,Sports,Central,Small,6,1,0,0,39,9.83,18.1,318.26
2024-06-12,Sports,West,Small,6,2,0,1,44,8.4,4.2,535.11
2024-06-13,Electronics,West,Small,6,3,0,0,45,9.89,18.7,401.58
2024-06-14,Sports,East,Large,6,4,0,1,71,9.5,23.5,658.52
2024-06-15,Clothing,North,Large,6,5,1,1,52,8.83,6.7,675.16
2024-06-16,Clothing,North,Small,6,6,1,1,31,9.95,19.7,395.36
2024-06-17,Clothing,West,Medium,6,0,0,1,27,9.06,29.8,242.42
2024-06-18,Home & Garden,South,Small,6,1,0,1,17,11.74,19.6,331.24
2024-06-19,Groceries,South,Small,6,2,0,1,85,10.98,11.9,1008.43
2024-06-20,Groceries,North,Medium,6,3,0,1,212,9.8,3.6,2057.96
2024-06-21,Sports,North,Large,6,4,0,0,54,7.97,4.9,453.07
2024-06-22,Clothing,South,Medium,6,5,1,1,106,8.39,14.9,994.12
2024-06-23,Sports,West,Small,6,6,1,1,31,8.76,22.6,293.01
2024-06-24,Clothing,West,Small,6,0,0,0,21,9.57,1.0,223.73
2024-06-25,Groceries,North,Small,6,1,0,1,49,11.0,26.3,471.59
2024-06-26,Groceries,West,Medium,6,2,0,0,140,12.08,12.7,1431.52
2024-06-27,Home & Garden,North,Large,6,3,0,1,75,12.63,14.1,895.45
2024-06-28,Groceries,South,Medium,6,4,0,1,202,9.3,22.4,1648.7
2024-06-29,Electronics,East,Large,6,5,1,0,124,10.09,5.9,1118.83
2024-06-30,Electronics,East,Small,6,6,1,1,50,11.37,3.1,680.41
2024-07-01,Sports,South,Medium,7,0,0,1,50,9.72,25.4,402.01
2024-07-02,Clothing,East,Small,7,1,0,0,24,11.2,7.5,244.76
2024-07-03,Sports,East,Medium,7,2,0,0,63,8.84,12.9,470.53
2024-07-04,Clothing,North,Medium,7,3,0,0,61,8.77,9.0,475.66
2024-07-05,Electronics,East,Small,7,4,0,0,39,9.18,25.4,253.73
2024-07-06,Sports,East,Medium,7,5,1,1,51,10.55,26.0,517.27
2024-07-07,Sports,Central,Medium,7,6,1,1,44,8.17,14.4,445.02
2024-07-08,Electronics,West,Medium,7,0,0,1,84,9.52,21.4,774.8
2024-07-09,Clothing,West,Small,7,1,0,0,39,10.5,4.3,373.65
2024-07-10,Clothing,West,Large,7,2,0,1,25,12.98,23.4,378.28
2024-07-11,Sports,Central,Large,7,3,0,0,38,9.95,13.2,360.75
2024-07-12,Sports,West,Large,7,4,0,1,32,8.07,19.0,351.41
2024-07-13,Groceries,South,Large,7,5,1,0,205,8.56,20.5,1451.57
2024-07-14,Groceries,East,Medium,7,6,1,0,147,10.5,21.5,1258.29
2024-07-15,Electronics,South,Large,7,0,0,1,150,7.93,8.4,1327.44
2024-07-16,Groceries,East,Medium,7,1,0,1,135,9.78,22.6,1184.05
2024-07-17,Home & Garden,South,Medium,7,2,0,1,54,8.23,0.7,599.47
2024-07-18,Electronics,East,Small,7,3,0,1,75,11.31,0.6,972.0
2024-07-19,Electronics,South,Small,7,4,0,0,59,10.92,13.8,535.83
2024-07-20,Sports,East,Large,7,5,1,0,75,10.26,28.9,614.42
2024-07-21,Electronics,Central,Medium,7,6,1,1,88,10.32,20.0,788.78
2024-07-22,Home & Garden,East,Small,7,0,0,0,27,11.74,7.8,304.22
2024-07-23,Sports,West,Small,7,1,0,0,34,8.34,28.6,225.81
2024-07-24,Groceries,East,Small,7,2,0,0,64,11.74,4.3,760.89
2024-07-25,Electronics,East,Large,7,3,0,0,117,9.53,0.2,1102.71
2024-07-26,Sports,South,Small,7,4,0,1,16,10.67,15.6,252.19
2024-07-27,Electronics,South,Small,7,5,1,0,79,10.23,25.3,580.55
2024-07-28,Sports,North,Large,7,6,1,0,72,8.66,19.6,508.61
2024-07-29,Clothing,West,Medium,7,0,0,1,40,11.79,15.3,570.39
2024-07-30,Clothing,Central,Medium,7,1,0,1,51,9.37,11.6,492.08
2024-07-31,Sports,East,Medium,7,2,0,0,42,9.37,1.4,371.51
2024-08-01,Clothing,West,Small,8,3,0,0,13,8.63,12.8,103.59
2024-08-02,Groceries,East,Medium,8,4,0,1,99,9.58,13.9,1051.04
2024-08-03,Groceries,North,Medium,8,5,1,0,81,11.55,5.7,880.76
2024-08-04,Home & Garden,South,Medium,8,6,1,0,63,7.69,9.3,491.77
2024-08-05,Electronics,Central,Medium,8,0,0,0,66,11.42,5.1,672.11
2024-08-06,Groceries,West,Small,8,1,0,1,66,11.32,10.8,735.07
2024-08-07,Electronics,South,Large,8,2,0,1,121,11.53,24.9,1185.62
2024-08-08,Electronics,Central,Small,8,3,0,0,44,9.19,7.1,367.98
2024-08-09,Electronics,South,Small,8,4,0,0,97,8.55,14.3,740.66
2024-08-10,Sports,West,Small,8,5,1,1,30,9.22,3.7,308.5
2024-08-11,Sports,North,Large,8,6,1,1,23,10.18,20.0,315.41
2024-08-12,Sports,East,Medium,8,0,0,1,40,9.63,16.7,402.71
2024-08-13,Home & Garden,North,Large,8,1,0,1,30,11.8,14.7,401.32
2024-08-14,Electronics,West,Large,8,2,0,1,109,9.23,21.7,936.58
2024-08-15,Groceries,South,Medium,8,3,0,0,142,10.09,4.0,1357.96
2024-08-16,Sports,Central,Medium,8,4,0,0,28,10.36,24.5,233.94
2024-08-17,Groceries,East,Small,8,5,1,0,69,10.14,22.7,554.32
2024-08-18,Groceries,Central,Large,8,6,1,0,91,12.12,6.3,960.24
2024-08-19,Sports,West,Small,8,0,0,1,22,12.96,1.1,469.29
2024-08-20,Groceries,North,Small,8,1,0,1,50,11.03,6.9,604.09
2024-08-21,Electronics,South,Large,8,2,0,0,101,12.22,16.0,1054.63
2024-08-22,Home & Garden,West,Small,8,3,0,1,27,7.54,13.6,297.48
2024-08-23,Sports,Central,Small,8,4,0,1,15,11.01,23.3,189.68
2024-08-24,Sports,East,Medium,8,5,1,1,26,9.89,4.7,368.21
2024-08-25,Groceries,Central,Medium,8,6,1,1,103,10.85,10.5,1057.74
2024-08-26,Clothing,West,Small,8,0,0,0,36,8.74,14.1,271.51
2024-08-27,Groceries,Central,Small,8,1,0,1,72,8.5,22.6,587.39
2024-08-28,Sports,West,Medium,8,2,0,0,41,8.6,8.6,347.34
2024-08-29,Sports,South,Medium,8,3,0,1,33,11.1,17.1,460.94
2024-08-30,Clothing,Central,Medium,8,4,0,0,52,10.63,1.5,518.23
2024-08-31,Groceries,South,Large,8,5,1,0,111,12.68,3.8,1290.63
2024-09-01,Groceries,West,Small,9,6,1,1,29,9.79,22.4,402.22
2024-09-02,Electronics,West,Large,9,0,0,1,93,9.27,14.6,831.41
2024-09-03,Electronics,North,Small,9,1,0,0,51,9.53,25.8,389.93
2024-09-04,Home & Garden,South,Medium,9,2,0,1,65,9.11,19.3,521.32
2024-09-05,Groceries,South,Medium,9,3,0,1,112,8.42,21.5,940.45
2024-09-06,Sports,East,Small,9,4,0,0,17,8.75,26.2,122.42
2024-09-07,Home & Garden,West,Large,9,5,1,1,46,11.49,15.0,591.56
2024-09-08,Groceries,South,Medium,9,6,1,1,154,8.51,6.3,1358.09
2024-09-09,Home & Garden,East,Small,9,0,0,1,41,8.13,13.6,404.03
2024-09-10,Clothing,South,Medium,9,1,0,0,29,11.66,4.7,308.99
2024-09-11,Sports,West,Medium,9,2,0,0,24,13.17,15.5,259.46
2024-09-12,Groceries,Central,Medium,9,3,0,0,55,11.77,18.8,544.61
2024-09-13,Groceries,East,Large,9,4,0,1,111,10.12,15.6,1120.74
2024-09-14,Electronics,West,Small,9,5,1,0,21,10.21,18.2,192.07
2024-09-15,Groceries,West,Medium,9,6,1,1,71,10.09,16.9,707.6
2024-09-16,Groceries,West,Large,9,0,0,1,113,11.55,9.3,1204.3
2024-09-17,Electronics,South,Large,9,1,0,0,34,12.5,7.2,386.01
2024-09-18,Clothing,North,Medium,9,2,0,1,24,8.83,21.3,332.07
2024-09-19,Groceries,North,Medium,9,3,0,0,63,10.35,26.4,522.76
2024-09-20,Clothing,South,Small,9,4,0,1,31,8.71,25.6,335.99
2024-09-21,Clothing,South,Large,9,5,1,1,74,8.47,19.1,618.28
2024-09-22,Home & Garden,East,Medium,9,6,1,1,40,10.44,8.8,499.89
2024-09-23,Clothing,West,Medium,9,0,0,0,54,9.63,4.8,493.23
2024-09-24,Groceries,North,Large,9,1,0,1,147,11.51,10.3,1592.51
2024-09-25,Electronics,East,Medium,9,2,0,0,78,8.29,9.8,634.38
2024-09-26,Electronics,North,Small,9,3,0,0,45,10.83,2.5,443.39
2024-09-27,Groceries,North,Small,9,4,0,0,49,10.76,17.1,465.81
2024-09-28,Groceries,North,Small,9,5,1,1,36,11.7,6.7,475.42
2024-09-29,Groceries,Central,Large,9,6,1,1,85,12.4,17.2,963.42
2024-09-30,Clothing,West,Small,9,0,0,0,24,12.09,2.3,288.55
2024-10-01,Clothing,West,Small,10,1,0,1,22,8.23,22.2,292.93
2024-10-02,Home & Garden,West,Medium,10,2,0,1,21,9.06,12.0,365.7
2024-10-03,Clothing,North,Small,10,3,0,0,23,8.25,22.6,152.99
2024-10-04,Sports,Central,Medium,10,4,0,0,34,10.24,8.8,313.39
2024-10-05,Clothing,West,Small,10,5,1,0,29,9.73,27.8,209.19
2024-10-06,Electronics,West,Small,10,6,1,0,39,10.95,28.9,315.71
2024-10-07,Groceries,North,Medium,10,0,0,0,83,12.44,8.4,876.77
2024-10-08,Electronics,West,Small,10,1,0,1,40,8.58,2.7,511.62
2024-10-09,Home & Garden,East,Small,10,2,0,1,35,7.91,14.9,375.81
2024-10-10,Home & Garden,West,Medium,10,3,0,1,40,11.54,17.9,550.13
2024-10-11,Home & Garden,Central,Small,10,4,0,0,20,9.14,6.3,194.56
2024-10-12,Electronics,East,Small,10,5,1,0,61,8.14,12.4,466.63
2024-10-13,Home & Garden,South,Medium,10,6,1,1,86,8.99,17.4,709.7
2024-10-14,Groceries,East,Medium,10,0,0,0,89,12.44,1.6,1027.93
2024-10-15,Sports,South,Large,10,1,0,0,51,11.42,0.5,574.82
2024-10-16,Home & Garden,Central,Small,10,2,0,1,29,10.54,2.9,357.17
2024-10-17,Clothing,South,Large,10,3,0,0,59,9.15,11.3,463.89
2024-10-18,Clothing,West,Small,10,4,0,0,21,9.66,17.6,159.57
2024-10-19,Electronics,West,Medium,10,5,1,0,39,10.73,18.8,375.06
2024-10-20,Electronics,Central,Small,10,6,1,0,30,11.12,21.7,268.59
2024-10-21,Sports,West,Medium,10,0,0,1,40,8.48,22.5,445.13
2024-10-22,Groceries,East,Medium,10,1,0,1,79,9.3,8.7,816.35
2024-10-23,Electronics,South,Small,10,2,0,0,38,12.24,20.1,365.01
2024-10-24,Groceries,East,Medium,10,3,0,1,89,9.83,16.9,958.5
2024-10-25,Groceries,South,Small,10,4,0,1,73,9.72,28.5,721.98
2024-10-26,Sports,South,Large,10,5,1,1,25,12.91,27.2,420.82
2024-10-27,Sports,Central,Medium,10,6,1,1,37,8.07,18.5,425.65
2024-10-28,Electronics,Central,Small,10,0,0,1,62,8.28,17.0,513.37
2024-10-29,Clothing,South,Medium,10,1,0,0,37,9.02,28.0,230.81
2024-10-30,Home & Garden,West,Small,10,2,0,0,47,9.86,24.3,343.51
2024-10-31,Groceries,West,Medium,10,3,0,1,122,8.96,18.6,1080.34
2024-11-01,Electronics,Central,Medium,11,4,0,1,84,9.24,11.2,800.01
2024-11-02,Electronics,South,Small,11,5,1,1,65,8.06,21.9,586.55
2024-11-03,Clothing,Central,Small,11,6,1,0,15,11.64,18.5,152.31
2024-11-04,Sports,West,Small,11,0,0,1,24,8.14,7.2,326.41
2024-11-05,Sports,North,Medium,11,1,0,0,16,11.41,5.5,180.27
2024-11-06,Sports,Central,Large,11,2,0,0,35,10.98,29.0,256.38
2024-11-07,Sports,Central,Medium,11,3,0,1,25,11.35,28.6,344.4
2024-11-08,Home & Garden,Central,Medium,11,4,0,0,32,11.04,0.6,345.98
2024-11-09,Electronics,South,Medium,11,5,1,0,51,8.55,1.6,437.51
2024-11-10,Home & Garden,North,Small,11,6,1,1,36,10.64,12.8,474.43
2024-11-11,Sports,East,Small,11,0,0,1,25,11.84,16.2,414.45
2024-11-12,Electronics,South,Small,11,1,0,1,62,10.47,21.0,626.6
2024-11-13,Groceries,East,Large,11,2,0,0,117,11.05,27.9,855.6
2024-11-14,Electronics,South,Large,11,3,0,0,111,10.99,10.4,1015.28
2024-11-15,Home & Garden,North,Medium,11,4,0,1,13,9.52,28.3,149.91
2024-11-16,Clothing,Central,Small,11,5,1,1,27,9.42,20.3,370.65
2024-11-17,Clothing,East,Large,11,6,1,0,48,12.19,20.2,482.99
2024-11-18,Sports,North,Small,11,0,0,0,21,10.75,13.1,215.52
2024-11-19,Electronics,Central,Medium,11,1,0,1,61,9.0,18.0,584.93
2024-11-20,Groceries,East,Small,11,2,0,0,69,10.64,11.7,610.78
2024-11-21,Sports,South,Small,11,3,0,0,16,11.42,5.4,170.77
2024-11-22,Sports,West,Large,11,4,0,1,37,8.08,8.3,361.72
2024-11-23,Sports,East,Small,11,5,1,1,19,8.42,25.7,240.26
2024-11-24,Home & Garden,East,Medium,11,6,1,0,49,11.74,27.4,445.14
2024-11-25,Home & Garden,East,Large,11,0,0,0,60,11.05,28.3,466.71
2024-11-26,Groceries,Central,Medium,11,1,0,1,86,11.85,28.7,772.8
2024-11-27,Sports,Central,Small,11,2,0,0,16,8.19,11.2,134.24
2024-11-28,Sports,North,Large,11,3,0,0,26,10.8,21.6,247.28
2024-11-29,Clothing,West,Small,11,4,0,0,17,9.93,3.8,157.11
2024-11-30,Groceries,Central,Small,11,5,1,1,55,10.05,29.5,447.67
2024-12-01,Sports,South,Large,12,6,1,1,68,9.91,26.7,629.35
2024-12-02,Clothing,Central,Medium,12,0,0,0,39,9.64,24.2,316.35
2024-12-03,Sports,West,Large,12,1,0,0,44,10.91,13.5,420.6
2024-12-04,Groceries,Central,Large,12,2,0,1,213,8.61,6.9,1957.42
2024-12-05,Sports,West,Small,12,3,0,1,17,11.83,20.8,214.88
2024-12-06,Sports,Central,Small,12,4,0,1,43,8.21,11.7,462.01
2024-12-07,Clothing,West,Small,12,5,1,1,27,9.54,19.8,348.58
2024-12-08,Groceries,South,Large,12,6,1,0,117,10.59,22.1,929.19
2024-12-09,Home & Garden,South,Small,12,0,0,1,73,8.61,11.9,683.19
2024-12-10,Groceries,East,Small,12,1,0,1,65,9.83,9.9,711.8
2024-12-11,Groceries,Central,Medium,12,2,0,0,95,11.9,17.5,857.19
2024-12-12,Sports,North,Medium,12,3,0,0,35,10.77,18.6,319.22
2024-12-13,Clothing,East,Medium,12,4,0,1,48,9.93,10.8,552.46
2024-12-14,Home & Garden,South,Medium,12,5,1,0,49,9.96,1.9,493.2
2024-12-15,Home & Garden,East,Small,12,6,1,0,59,8.79,8.0,474.29
